"order_id","customer_id","order_date","product_id","category","quantity","total_amount","discount"
1422,593,2023-12-25,19,"Электроника",6,103.09,0.22
1423,138,2023-08-28,107,"Электроника",5,296.05,0.46
1424,618,2023-10-26,5,"Электроника",4,84.43,0.46
1425,424,2023-03-31,96,"Продукты",4,380.45,0.21
1426,921,2023-11-09,91,"Одежда",2,252.55,0.49
1427,407,2023-04-09,12,"Косметика",7,355.09,0.11
1428,192,2023-01-04,34,"Продукты",3,425.45,0.46
1429,141,2023-05-09,122,"Косметика",8,229.58,0.3
1430,360,2023-07-23,44,"Косметика",6,27.76,0.36
1431,91,2023-03-30,193,"Книги",10,373.33,0.41
1432,628,2023-10-04,151,"Одежда",1,436.5,0.26
1433,677,2023-03-08,165,"Электроника",5,233.92,0.05
1434,337,2023-05-12,120,"Книги",7,118.3,0.46
1435,633,2023-04-02,130,"Продукты",10,394.99,0.16
1436,473,2023-08-11,39,"Электроника",2,131.69,0.4
1437,649,2023-12-24,73,"Продукты",3,98,0.23
1438,424,2023-05-27,193,"Электроника",3,83.7,0.15
1439,476,2023-05-21,193,"Электроника",6,436.13,0.36
1440,403,2023-04-15,16,"Одежда",4,290.9,0.37
1441,141,2023-04-14,10,"Косметика",4,88.58,0.3
1442,353,2023-06-04,133,"Продукты",3,145.21,0.1
1443,396,2023-07-01,2,"Одежда",10,452.54,0.08
1444,513,2023-01-07,45,"Книги",10,39.73,0.27
1445,550,2023-01-01,38,"Косметика",1,79.3,0.14
1446,211,2023-09-12,136,"Электроника",7,395.07,0.17
1447,109,2023-04-05,156,"Электроника",3,172.23,0.21
1448,787,2023-09-15,84,"Продукты",6,406.72,0.36
1449,37,2023-01-27,49,"Книги",6,316.82,0.31
1450,407,2023-01-25,15,"Книги",8,411.63,0.44
1451,63,2023-02-22,128,"Электроника",7,96.22,0.01
1452,795,2023-09-05,198,"Электроника",5,228.02,0.02
1453,927,2023-09-16,148,"Одежда",3,101.05,0.1
1454,534,2023-07-13,200,"Продукты",3,290.31,0.07
1455,77,2023-08-17,62,"Электроника",3,155.95,0.21
1456,14,2023-09-23,199,"Одежда",7,337.43,0.25
1457,622,2023-12-05,65,"Одежда",3,372.7,0.08
1458,54,2023-01-02,33,"Книги",4,284.25,0.45
1459,52,2023-05-08,113,"Продукты",3,385.15,0
1460,300,2023-12-04,167,"Электроника",3,254.21,0.02
1461,660,2023-05-30,5,"Одежда",6,466.1,0.46
1462,520,2023-04-04,49,"Электроника",4,380.04,0.32
1463,235,2023-05-09,113,"Одежда",6,190.62,0.49
1464,462,2023-12-19,109,"Косметика",9,133.56,0.16
1465,130,2023-04-28,122,"Продукты",4,364.81,0.44
1466,654,2023-08-30,163,"Книги",7,416.57,0.23
1467,952,2023-12-17,88,"Одежда",7,485.32,0.45
1468,478,2023-11-22,10,"Одежда",8,27.21,0.45
1469,714,2023-02-25,22,"Одежда",5,351.27,0.1
1470,450,2023-10-08,143,"Книги",9,139.15,0.3
1471,181,2023-05-15,6,"Косметика",8,495.36,0.46
1472,746,2023-12-06,185,"Косметика",1,10.6,0.45
1473,992,2023-12-22,138,"Косметика",7,171.58,0.04
1474,323,2023-10-17,77,"Книги",6,225,0.01
1475,312,2023-06-03,167,"Книги",5,155.82,0.13
1476,482,2023-12-25,151,"Электроника",9,24.34,0.49
1477,412,2023-09-07,49,"Одежда",3,193.29,0.02
1478,765,2023-03-03,200,"Косметика",8,463.9,0.4
1479,476,2023-11-09,63,"Электроника",3,97.19,0.04
1480,192,2023-07-23,195,"Электроника",2,93.04,0.27
1481,94,2023-11-25,97,"Электроника",2,56.94,0.16
1482,202,2023-03-18,131,"Электроника",7,111.78,0.04
1483,985,2023-02-06,104,"Книги",6,328.78,0.37
1484,559,2023-10-08,152,"Книги",10,287.76,0.04
1485,915,2023-05-31,166,"Книги",2,332.41,0.02
1486,524,2023-08-02,198,"Книги",3,151.08,0.01
1487,18,2023-02-26,126,"Косметика",1,338.85,0.23
1488,991,2023-05-02,195,"Книги",1,321.71,0.44
1489,950,2023-11-19,96,"Электроника",6,242.82,0.04
1490,978,2023-11-10,159,"Косметика",6,30.4,0.48
1491,43,2023-11-09,179,"Книги",10,467.47,0.15
1492,393,2023-02-27,85,"Косметика",3,394.08,0.11
1493,125,2023-08-24,104,"Одежда",10,272.76,0.36
1494,328,2023-10-27,97,"Косметика",2,286.43,0.27
1495,41,2023-08-21,115,"Продукты",2,465.12,0.38
1496,776,2023-02-06,115,"Книги",1,130.27,0.33
1497,739,2023-10-16,179,"Продукты",9,66.94,0.26
1498,392,2023-11-16,75,"Книги",8,31.86,0.43
1499,522,2023-11-10,125,"Косметика",8,461.59,0.09
1500,842,2023-04-05,100,"Косметика",9,472.44,0.49
1501,930,2023-03-25,105,"Одежда",1,226.93,0.24
1502,203,2023-06-23,141,"Книги",8,290.42,0.11
1503,106,2023-11-24,70,"Продукты",4,32.97,0.49
1504,176,2023-05-05,82,"Книги",9,73.61,0.06
1505,660,2023-08-24,110,"Продукты",7,465.19,0.15
1506,962,2023-06-26,123,"Косметика",4,485.95,0.25
1507,223,2023-01-14,163,"Продукты",3,357.92,0.03
1508,601,2023-07-14,162,"Косметика",8,129.31,0.09
1509,714,2023-10-23,51,"Книги",6,217.41,0
1510,630,2023-01-03,57,"Книги",5,364.51,0.26
1511,366,2023-04-06,110,"Одежда",6,303.2,0.3
1512,115,2023-05-19,184,"Книги",2,219.64,0.21
1513,32,2023-08-12,128,"Книги",2,409.25,0.25
1514,612,2023-06-20,162,"Косметика",3,370.37,0.04
1515,560,2023-08-20,133,"Косметика",8,249.74,0.28
1516,79,2023-12-17,58,"Продукты",5,423.26,0.31
1517,727,2023-02-05,170,"Книги",4,21.06,0.33
1518,408,2023-09-15,110,"Книги",8,469.89,0.25
1519,345,2023-11-17,92,"Одежда",7,332.24,0.03
1520,11,2023-07-21,96,"Книги",9,290.91,0.23
1521,339,2023-06-27,99,"Электроника",5,440.88,0.09
1522,746,2023-06-13,198,"Продукты",8,304.67,0.35
1523,226,2023-12-20,157,"Косметика",4,45.4,0.28
1524,901,2023-08-05,129,"Книги",4,465.51,0.47
1525,19,2023-09-20,150,"Одежда",10,319.84,0.32
1526,63,2023-09-23,148,"Продукты",5,186.29,0.26
1527,983,2023-08-06,95,"Косметика",2,10.41,0.29
1528,619,2023-07-08,132,"Продукты",1,37.04,0.39
1529,374,2023-03-19,25,"Продукты",4,447.11,0.15
1530,882,2023-07-02,188,"Электроника",4,309.89,0.39
1531,820,2023-08-11,55,"Книги",8,426.58,0.01
1532,127,2023-02-13,44,"Электроника",3,425.2,0.18
1533,827,2024-01-01,101,"Электроника",3,165.87,0.07
1534,235,2023-10-25,129,"Электроника",1,46.09,0.13
1535,298,2023-04-28,14,"Косметика",1,21.41,0.3
1536,704,2023-07-18,102,"Продукты",3,461.7,0.15
1537,901,2023-11-20,71,"Электроника",10,373.71,0.04
1538,109,2023-09-21,76,"Одежда",8,83.63,0.02
1539,981,2023-10-25,136,"Продукты",4,104.3,0.44
1540,426,2023-09-04,104,"Электроника",2,271.66,0.23
1541,17,2023-12-23,36,"Электроника",10,356.53,0.45
1542,442,2023-01-26,126,"Косметика",2,302.43,0.47
1543,567,2023-06-02,83,"Продукты",2,203.7,0.18
1544,483,2023-02-28,20,"Продукты",4,431.9,0.04
1545,110,2023-07-22,92,"Продукты",2,449.87,0.2
1546,458,2023-03-25,59,"Продукты",9,492.7,0.14
1547,760,2023-09-07,198,"Продукты",7,479.91,0.01
1548,92,2023-08-03,123,"Одежда",6,339.83,0.36
1549,482,2023-04-12,37,"Продукты",5,99.23,0.23
1550,150,2023-08-01,2,"Косметика",5,57.64,0.14
1551,250,2023-03-16,30,"Одежда",3,206.7,0.16
1552,703,2023-01-17,162,"Одежда",1,435.18,0.32
1553,69,2023-10-28,167,"Косметика",6,57.45,0.35
1554,216,2023-07-31,27,"Продукты",6,311.47,0.08
1555,716,2023-07-29,3,"Продукты",8,433.2,0.47
1556,399,2023-03-01,116,"Одежда",7,84.62,0.42
1557,282,2023-03-26,151,"Электроника",9,477.4,0.36
1558,358,2023-01-31,146,"Косметика",10,347.61,0.48
1559,929,2023-12-05,68,"Косметика",10,399.75,0.36
1560,348,2023-11-20,138,"Продукты",5,14.89,0.12
1561,663,2023-10-14,163,"Косметика",8,474.64,0.08
1562,621,2023-10-10,89,"Электроника",4,467.44,0.16
1563,297,2023-03-21,129,"Одежда",10,32.38,0.47
1564,334,2023-09-20,16,"Продукты",7,49.75,0.3
1565,12,2023-06-18,186,"Продукты",10,463.33,0.46
1566,146,2023-10-15,197,"Продукты",7,304.13,0.32
1567,519,2023-09-13,55,"Косметика",1,55.35,0.15
1568,272,2023-02-10,65,"Одежда",2,271.72,0.2
1569,908,2023-09-06,178,"Продукты",9,147.51,0.03
1570,428,2023-04-26,131,"Книги",3,156.61,0.13
1571,518,2023-02-09,165,"Электроника",7,320.65,0.28
1572,147,2023-03-21,136,"Электроника",7,185.07,0.37
1573,242,2023-04-06,66,"Электроника",10,437.73,0.43
1574,834,2023-12-13,13,"Косметика",2,85.62,0.03
1575,840,2023-05-18,116,"Книги",6,28.28,0.31
1576,792,2023-10-13,54,"Одежда",10,305.14,0.12
1577,789,2023-11-14,128,"Косметика",6,330,0.46
1578,929,2023-09-12,158,"Книги",10,483.4,0.1
1579,921,2023-04-21,149,"Продукты",7,412.43,0.43
1580,687,2023-04-04,199,"Косметика",10,425.07,0.47
1581,284,2023-07-28,69,"Косметика",4,277.72,0.07
1582,562,2023-05-30,200,"Книги",3,284.6,0.16
1583,302,2023-09-29,183,"Продукты",2,266.7,0.3
1584,857,2023-02-17,108,"Одежда",4,186.69,0.44
1585,993,2023-05-17,179,"Электроника",9,484.34,0.17
1586,638,2023-12-12,151,"Продукты",8,349.58,0.39
1587,6,2023-04-03,40,"Косметика",9,29.29,0.07
1588,467,2023-11-03,24,"Одежда",6,28.46,0.3
1589,676,2023-07-30,162,"Продукты",10,37.77,0.14
1590,533,2023-04-23,44,"Книги",9,129.32,0.22
1591,897,2023-09-12,169,"Продукты",7,394.83,0.13
1592,701,2023-07-20,80,"Книги",2,472.78,0.38
1593,895,2023-06-17,109,"Продукты",9,211.42,0.41
1594,1,2023-01-25,9,"Книги",6,116.43,0.44
1595,257,2023-07-03,5,"Одежда",8,54.29,0.38
1596,527,2023-10-05,26,"Одежда",2,341.9,0.25
1597,730,2023-02-03,146,"Одежда",3,367.23,0.05
1598,667,2023-02-01,124,"Электроника",4,298.73,0.03
1599,633,2023-01-16,54,"Продукты",4,391.31,0.09
1600,402,2023-07-02,161,"Книги",1,101.34,0.06
1601,981,2023-01-22,176,"Книги",10,158.69,0.05
1602,827,2023-11-10,156,"Электроника",4,107.8,0.33
1603,350,2023-09-27,128,"Одежда",1,262.42,0.09
1604,331,2023-02-14,113,"Одежда",10,381.95,0.01
1605,33,2023-09-18,54,"Продукты",3,447.42,0.48
1606,478,2023-01-18,69,"Одежда",4,471.08,0.08
1607,458,2023-10-21,73,"Продукты",9,282.54,0.36
1608,372,2023-08-06,192,"Электроника",1,15.97,0.33
1609,233,2023-06-19,62,"Одежда",7,258.62,0.32
1610,485,2023-01-23,35,"Электроника",8,295.45,0.19
1611,190,2023-04-18,121,"Одежда",1,410.89,0.38
1612,358,2023-03-24,177,"Электроника",6,265.33,0.33
1613,939,2023-12-28,171,"Книги",3,289.71,0.13
1614,229,2023-10-12,185,"Продукты",8,347.35,0.23
1615,979,2023-07-02,121,"Одежда",4,12.24,0.1
1616,198,2023-10-13,75,"Книги",4,221.24,0.39
1617,968,2023-11-07,59,"Продукты",5,156.42,0.5
1618,400,2023-09-18,112,"Продукты",6,444.22,0.12
1619,56,2023-09-29,167,"Книги",9,266.7,0.25
1620,977,2023-07-05,24,"Косметика",1,292.05,0.02
1621,364,2023-01-31,32,"Книги",8,285.55,0.42
1622,682,2023-06-27,20,"Одежда",8,265.4,0.44
1623,520,2023-04-09,15,"Одежда",7,42.18,0.15
1624,888,2023-08-26,103,"Электроника",10,254.23,0.07
1625,828,2023-06-17,91,"Косметика",6,388.21,0.27
1626,680,2023-07-14,34,"Электроника",2,227.01,0.4
1627,501,2023-11-12,184,"Электроника",10,65.18,0.43
1628,167,2023-07-27,16,"Электроника",6,279.74,0.27
1629,430,2023-08-06,151,"Книги",7,282.73,0.02
1630,879,2023-12-11,62,"Продукты",7,122.41,0.12
1631,303,2023-10-10,199,"Одежда",4,131.22,0.17
1632,523,2023-09-21,66,"Одежда",1,420.09,0.42
1633,746,2023-09-19,155,"Книги",4,253.2,0.28
1634,819,2023-09-08,51,"Книги",9,359.48,0.4
1635,178,2023-02-27,137,"Продукты",8,129.3,0.3
1636,143,2023-09-28,144,"Книги",5,485.77,0.39
1637,991,2023-09-01,114,"Книги",10,156.25,0.36
1638,239,2023-06-09,139,"Электроника",7,155.76,0.49
1639,83,2023-06-07,88,"Косметика",5,77.28,0.22
1640,599,2023-05-26,94,"Косметика",8,275.34,0.09
1641,119,2023-03-19,2,"Электроника",6,378.22,0.05
1642,537,2023-05-18,87,"Электроника",8,78.43,0.48
1643,515,2023-08-22,186,"Одежда",2,252.84,0.47
1644,860,2023-10-03,34,"Одежда",10,350.19,0.25
1645,426,2023-02-07,20,"Косметика",2,430.85,0.42
1646,272,2023-01-22,80,"Электроника",2,475.61,0.04
1647,277,2023-05-16,161,"Косметика",7,133.76,0.11
1648,749,2023-06-12,94,"Косметика",2,294.8,0.2
1649,27,2023-10-27,144,"Косметика",4,41.86,0.21
1650,671,2023-01-05,14,"Книги",8,210.13,0.28
1651,242,2023-09-23,46,"Книги",4,363.58,0.42
1652,417,2023-07-20,40,"Продукты",9,24.49,0.19
1653,826,2023-08-01,34,"Книги",8,448.33,0.01
1654,713,2023-01-04,167,"Продукты",2,368.12,0.08
1655,107,2023-07-03,51,"Книги",6,491.49,0.32
1656,741,2023-08-03,103,"Продукты",6,20.5,0.27
1657,603,2023-12-13,125,"Косметика",5,197.41,0.12
1658,675,2023-07-23,84,"Продукты",4,147.65,0.35
1659,325,2023-06-27,39,"Электроника",1,352.35,0.08
1660,540,2023-01-02,44,"Книги",6,404.48,0.24
1661,203,2023-10-01,74,"Одежда",10,416.95,0.33
1662,558,2023-01-31,12,"Продукты",7,85.02,0.23
1663,432,2023-10-23,176,"Книги",1,410.65,0.28
1664,510,2023-10-26,124,"Продукты",4,288.43,0.03
1665,165,2023-06-03,55,"Косметика",9,390.56,0.03
1666,456,2023-09-29,86,"Продукты",3,267.79,0.31
1667,806,2023-02-22,122,"Косметика",1,492.62,0.27
1668,917,2023-07-23,1,"Одежда",3,381.75,0.08
1669,132,2023-07-14,41,"Одежда",5,321.04,0.32
1670,901,2023-07-17,165,"Продукты",5,421.42,0.4
1671,344,2023-11-18,53,"Книги",10,462.74,0.18
1672,58,2023-10-01,73,"Одежда",5,434.57,0.46
1673,140,2023-03-02,109,"Электроника",4,151.78,0.42
1674,498,2023-04-15,199,"Косметика",6,271.64,0.48
1675,487,2023-12-22,115,"Книги",5,297.87,0.04
1676,540,2023-03-06,55,"Продукты",9,391.13,0.07
1677,237,2023-09-02,37,"Электроника",6,415,0.16
1678,575,2023-07-24,170,"Книги",7,254.67,0.35
1679,426,2023-04-17,109,"Электроника",9,55.83,0.15
1680,249,2023-03-17,35,"Одежда",2,107.73,0.34
1681,624,2023-10-06,167,"Книги",2,86.7,0.1
1682,36,2023-10-05,184,"Электроника",6,131.45,0.43
1683,130,2023-07-08,128,"Электроника",9,427.35,0.44
1684,125,2023-07-26,19,"Продукты",6,218.31,0.21
1685,12,2023-08-09,45,"Книги",2,209.62,0.17
1686,685,2023-11-17,170,"Продукты",2,317.01,0.49
1687,257,2023-02-11,135,"Электроника",1,288.02,0.24
1688,700,2023-11-23,195,"Одежда",4,88.37,0.18
1689,303,2023-01-07,30,"Продукты",3,47.22,0.48
1690,500,2023-09-21,11,"Электроника",4,14.1,0.24
1691,76,2023-08-07,195,"Косметика",7,433.8,0.35
1692,367,2023-12-30,198,"Продукты",1,404.07,0.32
1693,624,2023-03-16,163,"Книги",2,376.24,0.45
1694,351,2023-09-30,177,"Косметика",3,213.82,0.1
1695,241,2023-07-09,14,"Одежда",6,336.54,0.46
1696,817,2023-10-25,12,"Косметика",4,108.75,0.29
1697,257,2023-08-28,83,"Электроника",7,95.57,0.03
1698,701,2023-09-03,37,"Книги",3,103.37,0.12
1699,753,2023-02-27,80,"Косметика",5,413.24,0.24
1700,714,2023-12-28,59,"Продукты",7,437.94,0.12
1701,31,2023-08-03,186,"Электроника",8,314.54,0.13
1702,323,2023-01-15,160,"Косметика",8,30.6,0.03
1703,209,2023-03-17,107,"Электроника",6,118.61,0.2
1704,4,2023-11-26,91,"Электроника",6,244.77,0.07
1705,409,2023-03-30,60,"Книги",4,330.89,0.08
1706,587,2023-01-13,8,"Книги",2,359.76,0.27
1707,295,2023-08-06,172,"Одежда",5,119.96,0.32
1708,586,2023-02-27,116,"Косметика",6,269.72,0.02
1709,592,2023-02-07,56,"Косметика",5,142.07,0.13
1710,199,2023-09-05,45,"Продукты",8,29.67,0.42
1711,547,2023-09-07,101,"Электроника",3,59.49,0.44
1712,479,2023-02-10,72,"Косметика",2,456.3,0.07
1713,252,2023-07-09,97,"Электроника",7,474.72,0.47
1714,242,2023-10-11,100,"Продукты",4,367.21,0.02
1715,789,2023-03-07,151,"Продукты",7,284.35,0.34
1716,61,2023-06-22,46,"Книги",5,132.83,0.08
1717,218,2023-07-23,168,"Косметика",2,326.98,0.48
1718,797,2023-01-26,176,"Продукты",5,361.48,0.43
1719,363,2023-05-18,48,"Электроника",6,220.48,0.43
1720,293,2023-11-10,28,"Электроника",9,292.14,0.47
1721,368,2023-06-09,103,"Книги",8,352.21,0.47
1722,205,2023-11-03,146,"Книги",6,85.64,0.12
1723,580,2023-12-06,139,"Продукты",5,142.55,0.12
1724,175,2023-04-21,59,"Книги",2,437.92,0.32
1725,520,2023-03-03,47,"Косметика",4,460.05,0.28
1726,739,2023-07-26,180,"Продукты",4,44.48,0.43
1727,631,2023-07-03,55,"Продукты",4,274.23,0.14
1728,832,2023-03-06,190,"Продукты",5,159.39,0.06
1729,841,2023-04-24,149,"Продукты",4,425.27,0.25
1730,759,2023-02-16,124,"Электроника",6,210.89,0.47
1731,461,2023-06-23,197,"Продукты",2,280.61,0.14
1732,965,2023-11-30,125,"Одежда",7,229.94,0.47
1733,972,2023-04-28,68,"Книги",4,87.07,0.08
1734,900,2023-02-11,45,"Одежда",8,318.04,0.33
1735,985,2023-01-11,115,"Одежда",7,178.02,0.04
1736,138,2023-12-14,41,"Косметика",6,269.49,0.34
1737,954,2023-10-27,183,"Продукты",4,333.74,0.36
1738,387,2023-09-01,133,"Косметика",8,260.79,0.45
1739,39,2023-09-21,52,"Книги",8,172.93,0.09
1740,422,2023-06-05,184,"Электроника",3,97.26,0.16
1741,273,2023-12-04,102,"Косметика",8,30.69,0.06
1742,379,2023-07-08,136,"Книги",3,215.17,0.09
1743,922,2023-03-22,85,"Косметика",2,295.66,0.11
1744,660,2023-07-31,95,"Электроника",8,110.98,0.24
1745,938,2023-10-18,49,"Одежда",6,215.31,0.09
1746,340,2023-02-13,159,"Продукты",5,48.81,0.08
1747,652,2023-03-07,172,"Продукты",6,436.26,0.44
1748,660,2023-01-09,22,"Электроника",6,359.03,0.13
1749,284,2023-05-29,136,"Электроника",2,135.94,0.37
1750,867,2023-01-24,42,"Одежда",4,237.98,0.08
1751,318,2023-12-22,55,"Одежда",9,317.12,0.02
1752,626,2023-04-06,137,"Книги",4,442.29,0.41
1753,3,2023-07-27,38,"Продукты",1,281.34,0.31
1754,815,2023-08-14,43,"Книги",3,142.85,0.1
1755,140,2023-05-10,74,"Электроника",7,261.8,0.13
1756,943,2023-05-28,97,"Электроника",2,452.61,0.31
1757,803,2023-09-04,23,"Косметика",5,183.41,0.2
1758,735,2023-09-06,44,"Книги",10,384.95,0.06
1759,916,2023-03-06,176,"Продукты",1,288.99,0.21
1760,471,2023-10-17,95,"Электроника",4,228.29,0.05
